north,east,n_width,e_width,height
8670.953779993642,3038.0520279429848,31.180529484543513,26.487545955003952,73.79208
-5694.263892165961,-1073.1643601079684,28.034969692662344,20.94617159491736,30.059376000000004
4068.8257723708953,1538.2959278593744,17.995017777663634,20.136306352713063,28.480512
10369.435018367072,4303.06202059076,26.09721812882526,18.24270897902079,24.655272
5342.457145059099,1395.7795960209442,29.10048266720696,23.831157415457938,48.521112
-2858.492306073924,-727.2958567815433,9.365404752840732,8.678936591240017,22.607016
8644.66374362975,3158.601800439241,35.5819582594595,24.56689151037108,63.803757086160005
1990.7883595952608,2525.581036518758,21.046450966946622,25.59840932628549,22.448520000000002
919.7811273180879,1792.6300238802505,21.051618071884832,16.34335512493317,29.769816000000002
-4193.281914716003,-2307.2766364020554,27.97209274358829,19.679007942439057,36.853368
6348.789346641381,1743.9522882025772,15.901181677681961,11.04470753188889,41.16324000000001
-3219.479488136715,-993.5031777902923,16.94133701671808,22.34553946099902,23.067264
-5977.781906384402,-2013.16788492072,24.20271792143467,31.4542690027165,32.046672
283.9787071393872,835.6968153310808,62.676696691130985,69.10493180346862,78.732888
4278.371181654951,1999.6924183407739,16.815149395129993,12.223019604037745,20.805647999999998
-4897.282679098146,-329.4567394777533,37.5859421491823,44.41612631649457,12.252960000000002
-605.3183817602619,-1051.9380602984593,21.141797543064058,29.596837377186148,29.282135999999998
-507.435003001499,271.5406700849542,16.29605106204849,20.323305404756923,37.27399200000001
4403.706096278278,2900.8624277381928,47.20003580230423,44.789647293403505,22.076664000000005
-4408.267737012877,-3228.716209350262,14.744831739084475,14.562268550044337,19.720701070584
9031.012706581962,2580.0843242935953,44.998809793431064,43.737332165144835,110.374176
-2283.9156262907054,-976.7980519882308,80.41902702068637,71.25752077595598,70.710552
-4639.958387469844,-701.4039754531798,27.43685386765992,19.83941984593355,21.598128000000003
8952.969449990775,2618.0541723627393,53.57589299318897,38.884968385846605,78.60799234428
-4281.656755275189,-1272.3691332211188,29.875420607555498,23.98331585465712,29.809440000000002
4948.361580127971,2453.8021375933004,21.858721575687014,15.12197510595297,22.040088
-1495.6671007256957,-781.3091187224427,33.64781862130803,27.20188483666459,81.189576
-2192.450415983447,-1112.3025158798553,29.568711118978626,25.406694013860943,67.418712
3668.999447413382,1155.4170935883972,37.44871969332735,40.80919770525088,30.964632
11630.388189201478,4873.690725365553,10.230258362429595,18.552692509687404,25.90039171956
-1555.5351974485197,469.3949160127373,31.766654930042932,29.349030492682402,27.547824
-2032.9572408548067,-217.48533169373493,20.57804881248785,28.984657862974302,16.93164
6301.173513721589,1915.8045137040192,19.436625396341697,14.177700240772538,49.423320000000004
-2047.0409527809934,-1764.4680852744439,36.76507938769555,33.3097917260925,74.00553966960001
1709.4359639223667,-321.3819631287464,33.04937902751658,33.25400280471462,49.670207999999995
3099.338266149593,3037.3997755661076,15.397184659612321,11.67647813809208,16.649344261824
-1774.8513192539326,-2018.6350487800325,24.936090057163483,24.12659847945679,17.4573273408
-3998.136346806967,-874.4416418396074,26.000675719395986,17.880443932099183,21.85416
11671.488999905558,5032.102473175116,15.268691206965741,16.146965968253426,41.349804190752
-1321.138237096785,1478.3262051735035,30.66069746489279,29.34651916174971,13.554456
1045.521024993303,-1148.939045270432,49.88104311531947,45.47263064492108,72.11568
-4188.295720649759,-1323.4786974854846,27.009172749681966,17.845926888191343,28.14828
10402.875483471853,3829.2868410417514,33.55070724183315,26.56050168212232,22.488144000000002
-3842.6173234797643,-2102.119687779295,73.67871160661844,62.83140497161821,34.600896
2446.4718844593613,2145.277428839646,12.459902799285373,16.747654289874845,19.930872
5095.612893192658,2265.0665309720534,20.17928501112692,12.420907271615306,22.26564
107.20671559296392,1379.8892322441359,28.553201311905298,22.165469869360095,34.18332
4128.858327707893,1673.392255541954,17.008287298820505,11.974246066609567,20.674584
-4744.589868017468,-1095.547694835599,25.5840513216408,18.794158782382056,25.420320000000004
-1674.7903976974108,361.2106687110206,29.36351088873721,19.649678916703806,30.318456
5204.626493985347,2717.2932456086874,42.29309113519594,44.582826558782926,32.756856
5822.409685259676,2701.935963932755,27.84846047863084,21.176034660250025,24.237696000000003
4920.313986455019,2833.4853555122427,27.557667191897053,21.141948368566318,23.216616000000002
1146.439340155333,1875.2865963785734,22.309567365340627,16.471559313366924,24.438864000000002
4381.2379007936715,2466.865848432405,15.496981205275006,12.322245429070335,24.353520000000003
-5530.36494203383,-785.5513516973408,34.04813025911335,26.5819064115351,25.972008
-5349.693137962089,-1197.4424674941201,17.072217142322188,17.95611944954885,20.046696000000004
-5882.166897396546,-2107.9743214138043,17.262274829709895,24.69154305007578,32.991552
-3036.251787380223,-820.481195238915,26.623362267239827,18.685622160018966,27.813000000000002
-3376.9177138313753,-1777.1520631389772,29.68492331168045,25.75727142927485,56.21426400000001
-4713.4661559446995,-496.01372308445207,28.24778079286989,20.66851405138965,19.686399527808003
-5789.346210130602,-2363.5864531325396,23.51632066559978,37.16212297777565,30.864048000000004
-5360.075784554853,-597.4290153662084,16.24720342846922,13.52251996379664,18.4404
-2907.893423595063,-2532.464448545593,26.569335705813046,18.761552998114894,23.637240000000002
-4629.3287547808395,-2825.3451840229027,29.600378975662352,21.70662397064143,26.164032000000002
-6400.503830500283,-2116.89753010821,24.071837252757177,10.38874458545979,35.228784000000005
-4252.3872129921765,-3270.380181858635,20.702970090923372,10.544239548564292,18.419064000000002
-5723.093482191845,-2457.2306944691045,40.17822282123598,41.8195299883937,57.406602360048005
-4631.6337146056285,-1071.3872446842583,14.190156598539033,16.124580283249543,14.517624
-5573.932118696651,-1060.7610524455263,12.838475843627748,17.3924331341384,23.713440000000002
-1816.9819081143773,116.41506451370333,15.268888338458964,11.636153216789921,21.250656
-3790.206537507053,-171.10970108878365,40.41955368404979,44.316667400964775,110.514384
-1899.1682230458723,269.1300390897562,34.63608421264871,40.815078325042805,43.757088
-484.90220580474335,768.3464740847053,21.09385426904521,15.532358085708779,35.31108
-4348.771120936122,-2397.7976159216855,27.522666617440336,32.676446232027956,55.113936
-5621.283808883289,-1444.6870442185177,22.18922824989204,27.445291749732178,30.696407999999998
-1341.7857640141337,167.11109003778984,25.443043382103042,29.594364202097978,29.684472000000003
-1568.8674384729943,230.36046989889968,29.98530875370284,23.87902679018464,27.660600000000002
-633.93020839218,-1672.3111770589126,33.80378713037737,22.155185100584276,20.921472
-6450.147827814462,-1553.7196918675122,27.64890183114676,10.992628783295231,10.802112
-4184.454087309053,-2473.854226299429,23.84800724116394,26.4894367019956,10.366248000000002
-3587.3414996139973,-2538.691878099297,41.91861407222859,32.32617192532325,38.858469062688
-2859.585851697346,-1877.4892341412447,35.06199122560611,34.44997185674583,57.354216
-4036.580994649682,-1426.5533307103851,28.721845837030287,19.69502973670774,27.258264000000004
8099.017211460072,2981.2415306368925,27.63294971144296,31.36532227593034,73.78558006380001
7384.3358489151515,2748.0285050687976,17.560915009000382,24.708848054176087,64.64472767244
3262.4151331643934,827.8922093463352,26.358875454584904,19.23636725207666,40.22611479780001
1934.4365338421637,2069.9742222746095,53.205337236648575,23.778097082323256,46.787270065608
1638.686346864155,-361.1246805026711,28.39809704402228,20.71281139545829,45.015912
4150.756535774141,2308.567519885816,26.549640154467852,19.232095713320177,31.162752
4266.530891901604,2431.829425656322,14.3396543877152,11.892948451930806,20.043647999999997
5378.954721507073,2733.6648076684705,28.093582700759725,21.88233524232237,25.612344
1637.8463246251167,-691.7921413117849,38.07194551158,36.68476851022717,44.296583999999996
2443.562788996203,112.38314417689904,19.17039968443987,12.47355335407127,43.577256
2051.46142162278,1995.0925907459446,22.96954218972587,17.373279039363524,27.97784419152
2051.4784100605902,1833.9868220767362,25.847079617607505,18.372031929563036,32.82357486072
1662.5419644741783,-737.2224868878532,36.03920256429524,38.77249125202991,85.118448
-5889.481366358425,-1212.7199174623006,27.935291259770565,16.726324040634836,27.108912
-1567.03727766063,484.94516139324594,21.493060354395993,16.290634977586592,23.996903999999997
858.2364307611433,1733.2934464060388,36.8491024330192,41.535906169389364,33.930336
1837.3900449550322,-460.5138837684017,26.532769956533684,17.395840796718574,42.891456000000005
4711.41687922528,2286.2937797383947,15.551777187581138,11.649128160897817,20.278344
705.2677887347477,1816.35417235165,14.95609427623458,18.80062449051138,26.541984
7723.639591803262,2772.3392340839137,17.83441619369296,24.73645923194499,68.39263015884
3261.269270369896,2675.479844405111,45.171096231126285,51.024348315200314,14.822418867168002
10961.653419884775,4753.362148297348,82.34246836843886,82.3470453093014,19.123152
760.9396884677135,1217.178735564462,39.72054910399936,37.79737277220465,70.417944
3260.9709007973634,2333.408328537051,14.975097663382257,11.820290732973262,21.596630298144
416.71564877122864,1764.557911087,24.107330361372078,19.501695169470167,35.04895200000001
2022.4563028020202,1805.0687927853091,18.092055363379814,11.532445858631945,27.043834697592
-6499.2942729537845,-2305.690297436748,9.282070282584755,17.999660177308215,20.1168
2694.359172668925,3224.142476394369,13.088331691245912,16.903205742503815,16.787758163304
-2535.598144933382,-2975.042990123576,47.37917663432518,54.009687375179965,21.969984
-2308.267582017171,-2223.002641346313,27.335910839853568,20.43247928293158,30.1569238872
-853.9397142832291,-2029.7498059868935,22.21317313822078,16.78542841770195,24.600408000000005
-4136.692702386182,-2902.476173501555,18.648987021530047,7.903445203576666,18.681192
-3384.7746176242263,-2280.78423563435,40.03358531695176,36.87550432416538,28.184856
-3498.6247384734315,-1028.2840565904003,19.75302253952941,26.908868881763055,22.040088
-475.83830419087724,1000.9854178649335,22.03941030927848,16.775896122103177,35.2806
-162.1195817901523,1210.0071724637103,18.690521248454672,14.898463983240617,25.127712
-1867.920149673637,373.0079752761741,19.586934411495804,14.769363247911485,26.386536
-2600.954070680467,-616.2127114793734,16.217817994788675,12.718250024205759,32.680656
-795.3251027156886,775.8472810201288,14.36332649985502,16.686341223062527,30.626303999999998
-4451.38833376513,-2515.8846980557328,29.98485051536045,22.373180299525757,28.951950500352
-178.78762596080722,215.90173371610462,25.577076433983677,18.987716012532786,48.511968
-4846.419341548888,-1056.16584783114,17.029286356976627,13.98311992994877,21.00072
-3118.3660647532406,-2446.567467591556,20.596931920106726,27.795477638099328,23.256240000000002
-1802.800558062031,-1819.6625670583933,33.566982420381464,27.94526314415225,72.12129868320001
-2303.4443677896566,-1144.7868297277569,27.689732220974292,19.895747817396114,43.78452
-5690.505466453767,-2241.652538087517,15.843141504752566,27.020946525749423,29.62656
6773.472806792577,1877.9293323928105,47.75492060522356,57.250901049072354,48.969168
5183.231496702739,2200.441717996869,24.13993447332723,16.805866300322123,25.856184000000002
5761.789327718723,2304.746487007814,10.184465649981576,12.955804129133412,21.692616
-2047.5200814637565,-1212.7714475070352,27.955035397872052,23.17880552689985,36.716208
5103.474982781426,2576.834537392486,25.36972347016308,18.078113857043718,24.301703999999997
4127.513382326135,2269.6846439227606,14.843155674511763,11.443610962864113,21.113496000000005
-4607.400043422793,-761.7031755968902,26.217181880350836,19.20755622495267,21.750528
3788.750368206908,1624.8487688433947,17.57467153845937,23.68996147467965,27.517456004856
-1074.2895199022282,-1945.4123569129065,16.856668857956493,21.445871025131737,26.47188
-3039.438376739896,-2296.0050895397817,29.1711131785396,25.554937699445418,27.529536
-5816.537376605931,-1728.2178109864478,29.988706671261752,17.925194717819522,32.860488000000004
2189.438514337132,-91.3529324842576,15.47536840591465,11.665414439147582,45.966888000000004
-1570.1685517200574,-490.83935555223854,34.20208895465794,36.5242315876194,54.778656000000005
-518.8473917468484,-1408.1305309182294,19.933661917086397,15.698434518856402,32.281368
1531.3894772096148,-333.7339477553079,43.41289677312079,48.270447224932184,43.52544
11639.03482920479,5140.747279989035,15.159206502474262,16.257670388286897,24.780705804504002
-1120.7290978126844,-1551.092008654798,25.041535972524343,18.36983948419561,34.195512
3943.642181955478,1789.6040529018874,20.778333868888694,26.006413211531935,29.535120000000003
4659.4735703592505,929.1225169748632,133.89479641180787,84.96163964907339,25.109424
-5424.906422988079,-1142.5626813459126,28.518346265205764,20.966664100588105,27.051000000000002
-1324.096705486406,-1518.2173392279342,41.522626477472386,38.5199183098714,24.131016000000002
-4939.133535617477,-1447.1075718948052,18.04412016673541,14.739398148300552,27.340560000000004
638.8368059022732,867.148341811084,20.928185739111086,12.695249011860255,41.525952000000004
4730.084473607101,1591.002780230432,32.21449325086451,30.23065739567096,42.708576
2467.4522415813963,69.40108091203555,19.32854326140614,13.750459018430945,42.61104
-4843.8704852518385,-1207.276537280098,13.272461106596893,16.742917969877453,22.503384
-5205.746275243453,-1043.7290456223886,23.046460750919323,14.698011641976564,18.169128
3544.8509429535916,1141.228317404491,25.64560133875466,18.359359468671073,30.196536
2991.9015125473334,3230.0960166210607,18.164972401581963,13.715628145178925,14.880336000000002
2066.8555578613746,1806.3710254255075,25.833375315988633,18.180619603273044,32.74378552372801
2248.853978886371,-162.13291433630795,18.33534485395785,26.10416721143514,50.1396
-3215.575232365635,-2746.3732675919123,25.09829276456412,18.562780535053207,23.16031666632
-705.5798848783793,1004.55317281106,28.063603298061025,29.334243375309256,48.997404928032005
-1294.3430193577888,-1809.1578547051674,17.116425524495753,20.88105709254205,27.243024
-809.2531852620513,-292.97438524588415,36.40504478658181,34.69702496848572,72.50277600000001
3128.2043269347114,1475.5822750151397,19.722508780645967,12.11751481272131,22.560953179248003
620.9864728047178,728.9102711502471,27.29285254586057,28.816695521148176,72.18578400000001
-756.6418055126346,-1715.989378289864,24.552309121555936,17.570393818309412,30.278832
-1727.2877942859695,-1986.7386190340915,27.353282107364976,33.384849635551745,28.710009636000006
6324.943516759167,2788.317885509313,21.96784377028962,28.11265120274993,24.777192000000003
-6949.994894497951,-2922.0084386670865,42.155481562267596,32.80184009253753,22.805135999999997
-3757.5668288427396,-1691.7035049614742,37.3355492616879,65.20884102850482,73.551288
-6562.079963476832,-1306.0175842616059,34.643468560544534,33.57627310380258,49.725072
-5164.937779132386,-494.65911770998315,56.24607875038055,65.84190788847593,14.26464
-5606.767639472113,-1481.9415206011868,23.85805130211793,30.14529161354585,23.762208000000005
3858.1158700563565,1262.9170644326064,42.80746382591224,44.42650805119979,36.751369941360004
3984.3056792751645,2530.2894025944497,16.03417879137396,12.104620916029035,20.534376
-4348.026704646045,-2107.623880097221,19.124461519316355,18.595201053493838,27.569953979616002
1186.8667175843802,-826.5265398634835,19.776621484028738,25.781559654078023,41.46804
-4205.913418705227,-1214.124604748351,20.607214507092067,16.046464575742675,25.798272
-362.4222363663688,-1606.390346946553,16.060820125109558,20.465480349307654,27.85872
6075.619884736436,1963.0106538171503,15.824899246694258,20.1929056434019,56.430672
-5608.245506774823,-2510.7874529016863,21.145654906646087,27.07227926576843,26.261879237376
-1849.0664364314498,-2041.1198046211139,14.050841084453396,12.655672375986114,30.205691887200004
3457.2013432894837,478.4190160855643,30.722462464302225,26.214007435866677,49.779936
-3071.443011481302,-2677.1505507076845,89.66596015676896,89.8452993548126,56.110632
-6417.993937037403,-2283.1341000102657,18.934083944252052,8.830321035114594,22.515576000000003
-575.8649270190135,-1103.7577030779098,21.500990161092318,28.524312428080293,36.685728000000005
3320.386882478786,563.7514183745736,29.71705111140227,21.610316304083085,42.775632
-4209.605285619261,-2613.3477134636646,29.59024335864524,43.700478107282834,25.075896
-1590.9681903027058,211.18698998714524,31.838629147344363,24.904772129533853,27.797760000000004
-3281.503182666049,-846.2687504718175,15.407454493815294,21.515818699511556,22.384512
3540.2067471566033,2147.3792055713657,12.164130144411956,9.346894838683056,17.701833514728
-3099.36982393398,-2750.0005049412175,43.9079887566586,42.836776804527744,23.923013871936
-4736.599955650637,-1405.9124132472195,19.33887755167416,23.182177090583536,19.760184
-3434.38485310518,-2624.2623724038854,16.377797912022288,22.830794180999874,17.435896971672
-6178.527181335671,-1664.8374601897813,13.6379456711893,19.559655813337258,27.556968
2589.822925246437,2351.0281265055064,16.73269300047241,21.656695065319127,19.412712
-1258.7248031157094,451.48846984275593,26.054782877886282,17.456256317709972,29.660088000000002
-643.0266488870644,-1917.1592399062486,24.84182920997432,22.323426464332897,33.899856
5869.788450961894,1775.460826403392,29.078838692723366,22.43536316735117,59.87796
3587.3446115479396,1663.576972189166,14.794881283450195,13.08712251986708,16.386048000000002
2856.347403271655,700.3199776377654,22.785552517380438,26.236929581029017,51.264312000000004
275.0839030130731,1526.389884658988,38.71175845994347,40.07869186613607,37.265161876944
1040.4788700857885,1659.1751459268094,25.858749661142838,19.10332413806441,35.167824
6911.342002387005,2584.032700722067,21.328826824437783,30.23286569207903,64.74089432795999
4030.0133733739995,1758.8566407746157,22.127093961370974,26.03411660409597,25.7556
4269.788618152022,2425.9463820471683,14.53569593631073,12.246561457475309,19.626072
722.6624587810703,788.8090456973031,34.925042861719476,28.441080629899034,59.722512
5040.967324417014,2282.9784041169423,15.961566817075436,11.945707095264424,21.326856
2827.078357688641,3361.860843569294,19.37954271000217,14.583008091646207,19.519392
4148.111713521956,973.7180788961915,37.38247425064674,41.081909146233784,57.841896000000006
10735.478057954999,3693.288020463894,17.6573746956401,18.38267054889684,25.505664000000003
1301.0327276752496,-493.625393575599,29.609902914757185,25.933886262785506,71.944992
5699.970722930084,2103.896200517851,27.539761645292856,26.29855400492079,23.83536
-5959.612561883977,-2221.8362672237276,25.76893376854241,32.19364300256166,27.300936
-7181.241490241097,-3597.3381579829525,50.90327257264107,63.03400990972659,147.06462845486402
6239.403725182581,2023.3794275845046,28.706655350260007,22.302012834161815,55.693056000000006
-4704.64793194302,-1376.676763549102,28.085910835595314,37.01355112260194,31.857696
7355.362583883459,2666.607945773646,21.349413061807354,28.664401360383636,65.07994300012801
3733.778711955203,1558.6572702247702,42.857653328343076,31.471433864704977,27.735329864256002
4627.18833785579,2707.582395846896,68.52535915901808,52.09485884855167,48.9204
1978.695469406151,209.5345537052354,20.09649349777078,12.820155710953344,53.986179617976
1310.8130015038896,-705.2054813737711,20.696653735726613,14.947018148527945,37.621464
-1859.9186102823037,-2273.3245719456936,36.62248129515592,39.736922012938976,82.503264
7659.759896518232,2796.87554807591,14.9305377267101,11.18915028069705,61.085635219391996
1817.3356123017513,1271.4775676044924,20.4271943266599,24.86346391000484,49.856136
4190.307921378122,1477.3544448708365,40.45710169022004,32.7719966212303,28.730448000000003
-4444.581165557565,-2094.2395829361712,23.161351095914142,16.305615606940137,26.359194894408002
-2809.213414674839,-1067.2256327506534,34.39788286069688,34.64887082613632,61.853064
-3574.6574899336,-978.6107636516313,32.739727797543765,27.325931329856758,32.208216
6597.588328739421,2312.97350890082,19.13891199626687,26.05895731301098,59.89929600000001
1161.4575720984126,2013.5832532174268,22.09200082301936,16.96775542331784,21.345144
570.3251989668875,1325.734983597557,33.34492612354518,31.51096034880743,43.379136
996.7883682368588,1652.298463287137,23.580260655903317,17.699202045347647,35.74389600000001
7337.112947589527,1986.937462536745,13.56929098018827,14.885922562646556,46.896528
5682.142484838412,2237.0385794771883,10.232900130400594,12.314110192085536,21.058632000000003
265.55168239286365,1710.5853249634786,25.344991845554375,18.506637095939368,29.401008000000004
2750.024700645087,1824.8099985036101,26.83534954998686,21.567488452428734,15.806928000000001
8265.769332566553,3016.708695401428,37.28327606994026,34.68217884990645,78.41433005037601
-1717.9401272835134,-1672.314516274792,17.724464778755646,23.605920938988447,20.6136166848
-3241.700915443873,-891.320641119549,23.67737409496658,34.61364729924867,28.916376000000003
-966.2457164239623,-2012.9133110227403,44.28040136812592,29.3283824761736,16.117824
-4193.285053671562,-3062.1398102158655,10.011822963442683,7.439293961404928,16.846296000000002
-2136.7374426888937,115.12138587594251,33.07574523612084,41.27377637480879,105.668064
1801.1488941629602,-201.685076987942,34.420674778241846,32.06235827379328,69.93026400000001
889.8678060429302,1520.9918669321,16.530825606688154,12.950995413245664,33.899856
5144.996811287947,2262.792020939604,18.206051364147243,14.057794167513748,22.262591999999998
3314.1121127023293,427.09292876476917,26.43283678816715,31.246845231701627,50.468784
10388.46935842327,4331.615635312344,11.530364691192517,15.654918028262728,14.923008000000001
-834.8099115016817,259.46556628098824,18.050346419530115,13.539648888674776,31.354776000000005
-1252.363821230666,-1549.6011125660712,32.73355100783715,29.37849058450979,41.26077600000001
-907.0515583338622,-467.0134557107235,26.817301121564356,20.05718120086152,39.697152
-5681.117946640829,-374.84225650448576,48.32232665662559,33.754923050999764,40.90416
-4145.402859681749,-1729.592220726285,17.357743993698023,29.80610039114208,33.226248000000005
-5481.644975265692,-1223.856850479246,18.662414145266666,11.797537323347797,20.186904
-4727.84060195316,-650.2137526200568,12.314024028846688,14.198080987470803,17.215104
-3047.7341214274375,-2281.244190732936,32.570768527973996,28.941185912115543,26.438352000000005
-2479.574904922142,-661.7450849140101,27.613282627072294,17.408972704885628,38.310312
-3323.846980163975,-2057.6689848530314,60.59409339599324,48.694468538445335,50.962559999999996
6853.485320188165,2510.167078179522,17.98169909297485,22.554375989556775,65.21104241484001
-6164.979332640852,-2404.9445543444776,13.519793501427557,16.704227148434256,25.3455823542
2703.5352902899076,352.5132915135869,68.0082718594931,51.65994680574431,70.97877600000001
-3011.338647432903,-2476.417805871355,9.8607010296937,10.248723737931414,17.559528
-4588.687329691164,-720.8367910143284,31.46281010105122,26.748437225916746,23.750016000000002
6340.522713591319,1923.27388927466,16.76526754180304,12.65493788964659,49.191672
4578.183002741347,1494.2678072351184,15.50777387398648,20.091180079140486,27.803856
5719.830323581477,1389.6462990076316,22.916629746281615,14.628081550722982,34.597848
822.7997665669969,943.0057257354468,26.503047775046298,21.16459694792843,46.500288000000005
-2884.9890914783145,-930.083628818031,27.45281487700413,21.501338882281175,28.160472000000002
-5568.207176375036,-1540.690959387393,16.70726298673071,27.425435810311455,29.913072000000003
11562.977503918537,5059.1232383963725,16.5558340964908,16.49533349756075,27.395079944808
7317.355050052089,2643.9917682907558,26.08377908042712,33.75316593748903,57.071416232352
809.0317339125932,-1075.6162209634076,37.90039518888352,39.36767047018384,80.671416
442.9988931703247,514.4211856424317,22.646385697313804,32.21009137475755,72.066912
4082.93680204101,2437.472305745858,15.0771532779454,11.911013810256009,20.60448
-232.1915085982181,1248.528445121039,43.04606780990059,53.09119385742656,45.509688000000004
1016.8531528472786,1863.76777192326,23.33026740278126,17.536700727491734,27.642312
195.32055861502323,1223.6239562700785,22.008478854136655,16.416475203074697,31.915318071192
3780.855974633373,2744.871653171386,29.126997102412133,20.578131493563887,19.079248995096
892.6854639598192,1657.964409215006,15.461361816237286,19.98827056099958,33.217104
2988.1829366078136,1735.0363692846968,29.857665578807428,33.80542478033499,25.667208
4674.570768261818,1478.2847388979917,11.928252259295732,11.207246973591282,23.871935999999998
-6723.900405590337,-3350.811036283889,74.82804615930218,63.49539805941322,144.968976
11639.63895570589,5339.304160582863,43.28203798530012,55.54270538316814,47.129025953088004
4476.747771972914,1843.0025307891915,38.681224865245895,37.483362048303434,51.34356
2892.5358927634707,813.3344375028809,42.83254600599548,51.31200009003646,93.122496
7326.571543995119,2802.6570150949083,35.95143128638301,24.51689090751279,65.808358417056
459.68230232249033,1769.74485066116,19.186693796007035,14.547869573023263,33.963864
3753.0129445787425,1149.7331286016467,11.241108643811458,13.593765882264051,22.292552965224
48.3987818741429,580.481255878906,32.055054665424244,29.747361150463234,68.75678400000001
